sample,location,longitude,latitude,FASTQ_file,file_loc
12BME10-223_(B),bowdoin_me,-69.96,44,N710-N504_S38_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N504_S38_L003_R2_001.fastq.gz
12BME10-223_(B),bowdoin_me,-69.96,44,N710-N504_S38_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N504_S38_L004_R1_001.fastq.gz
12BME10-223_(B),bowdoin_me,-69.96,44,N710-N504_S38_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N504_S38_L004_R2_001.fastq.gz
12BME10-248,bowdoin_me,-69.96,44,N711-N504_S39_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L001_R1_001.fastq.gz
12BME10-248,bowdoin_me,-69.96,44,N711-N504_S39_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L001_R2_001.fastq.gz
12BME10-248,bowdoin_me,-69.96,44,N711-N504_S39_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L002_R1_001.fastq.gz
12BME10-248,bowdoin_me,-69.96,44,N711-N504_S39_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L002_R2_001.fastq.gz
12BME10-248,bowdoin_me,-69.96,44,N711-N504_S39_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L003_R1_001.fastq.gz
12BME10-248,bowdoin_me,-69.96,44,N711-N504_S39_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L003_R2_001.fastq.gz
12BME10-248,bowdoin_me,-69.96,44,N711-N504_S39_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L004_R1_001.fastq.gz
12BME10-248,bowdoin_me,-69.96,44,N711-N504_S39_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L004_R2_001.fastq.gz
12BME10-233,bowdoin_me,-69.96,44,N701-N505_S41_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N505_S41_L001_R1_001.fastq.gz
12BME10-233,bowdoin_me,-69.96,44,N701-N505_S41_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N505_S41_L001_R2_001.fastq.gz
12BME10-233,bowdoin_me,-69.96,44,N701-N505_S41_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N505_S41_L002_R1_001.fastq.gz
12BME10-233,bowdoin_me,-69.96,44,N701-N505_S41_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N505_S41_L002_R2_001.fastq.gz
12BME10-233,bowdoin_me,-69.96,44,N701-N505_S41_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N505_S41_L003_R1_001.fastq.gz
12BME10-233,bowdoin_me,-69.96,44,N701-N505_S41_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N505_S41_L003_R2_001.fastq.gz
12BME10-233,bowdoin_me,-69.96,44,N701-N505_S41_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N505_S41_L004_R1_001.fastq.gz
12BME10-233,bowdoin_me,-69.96,44,N701-N505_S41_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N505_S41_L004_R2_001.fastq.gz
12BME10-130,bowdoin_me,-69.96,44,N704-N505_S44_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N505_S44_L001_R1_001.fastq.gz
12BME10-130,bowdoin_me,-69.96,44,N704-N505_S44_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N505_S44_L001_R2_001.fastq.gz
12BME10-130,bowdoin_me,-69.96,44,N704-N505_S44_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N505_S44_L002_R1_001.fastq.gz
12BME10-130,bowdoin_me,-69.96,44,N704-N505_S44_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N505_S44_L002_R2_001.fastq.gz
12BME10-130,bowdoin_me,-69.96,44,N704-N505_S44_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N505_S44_L003_R1_001.fastq.gz
12BME10-130,bowdoin_me,-69.96,44,N704-N505_S44_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N505_S44_L003_R2_001.fastq.gz
12BME10-130,bowdoin_me,-69.96,44,N704-N505_S44_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N505_S44_L004_R1_001.fastq.gz
12BME10-130,bowdoin_me,-69.96,44,N704-N505_S44_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N704-N505_S44_L004_R2_001.fastq.gz
12BME10-204,bowdoin_me,-69.96,44,N705-N505_S45_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L001_R1_001.fastq.gz
12BME10-204,bowdoin_me,-69.96,44,N705-N505_S45_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L001_R2_001.fastq.gz
12BME10-204,bowdoin_me,-69.96,44,N705-N505_S45_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L002_R1_001.fastq.gz
12BME10-204,bowdoin_me,-69.96,44,N705-N505_S45_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L002_R2_001.fastq.gz
12BME10-204,bowdoin_me,-69.96,44,N705-N505_S45_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L003_R1_001.fastq.gz
12BME10-204,bowdoin_me,-69.96,44,N705-N505_S45_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L003_R2_001.fastq.gz
12BME10-204,bowdoin_me,-69.96,44,N705-N505_S45_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L004_R1_001.fastq.gz
12BME10-204,bowdoin_me,-69.96,44,N705-N505_S45_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L004_R2_001.fastq.gz
12BME10-203,bowdoin_me,-69.96,44,N708-N505_S47_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L001_R1_001.fastq.gz
12BME10-203,bowdoin_me,-69.96,44,N708-N505_S47_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L001_R2_001.fastq.gz
12BME10-203,bowdoin_me,-69.96,44,N708-N505_S47_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L002_R1_001.fastq.gz
12BME10-203,bowdoin_me,-69.96,44,N708-N505_S47_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L002_R2_001.fastq.gz
12BME10-203,bowdoin_me,-69.96,44,N708-N505_S47_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L003_R1_001.fastq.gz
12BME10-203,bowdoin_me,-69.96,44,N708-N505_S47_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L003_R2_001.fastq.gz
12BME10-203,bowdoin_me,-69.96,44,N708-N505_S47_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L004_R1_001.fastq.gz
12BME10-203,bowdoin_me,-69.96,44,N708-N505_S47_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L004_R2_001.fastq.gz
12BME10-226,bowdoin_me,-69.96,44,N709-N505_S48_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N505_S48_L001_R1_001.fastq.gz
12BME10-226,bowdoin_me,-69.96,44,N709-N505_S48_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N505_S48_L001_R2_001.fastq.gz
12BME10-226,bowdoin_me,-69.96,44,N709-N505_S48_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N505_S48_L002_R1_001.fastq.gz
12BME10-226,bowdoin_me,-69.96,44,N709-N505_S48_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N505_S48_L002_R2_001.fastq.gz
12BME10-226,bowdoin_me,-69.96,44,N709-N505_S48_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N505_S48_L003_R1_001.fastq.gz
12BME10-226,bowdoin_me,-69.96,44,N709-N505_S48_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N505_S48_L003_R2_001.fastq.gz
12BME10-226,bowdoin_me,-69.96,44,N709-N505_S48_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N505_S48_L004_R1_001.fastq.gz
12BME10-226,bowdoin_me,-69.96,44,N709-N505_S48_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N709-N505_S48_L004_R2_001.fastq.gz
12BME10-131,bowdoin_me,-69.96,44,N710-N505_S49_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N505_S49_L001_R1_001.fastq.gz
12BME10-131,bowdoin_me,-69.96,44,N710-N505_S49_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N505_S49_L001_R2_001.fastq.gz
12BME10-131,bowdoin_me,-69.96,44,N710-N505_S49_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N505_S49_L002_R1_001.fastq.gz
12BME10-131,bowdoin_me,-69.96,44,N710-N505_S49_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N505_S49_L002_R2_001.fastq.gz
12BME10-131,bowdoin_me,-69.96,44,N710-N505_S49_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N505_S49_L003_R1_001.fastq.gz
12BME10-131,bowdoin_me,-69.96,44,N710-N505_S49_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N505_S49_L003_R2_001.fastq.gz
12BME10-131,bowdoin_me,-69.96,44,N710-N505_S49_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N505_S49_L004_R1_001.fastq.gz
12BME10-131,bowdoin_me,-69.96,44,N710-N505_S49_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N505_S49_L004_R2_001.fastq.gz
12BME10-254,bowdoin_me,-69.96,44,N711-N505_S50_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L001_R1_001.fastq.gz
12BME10-254,bowdoin_me,-69.96,44,N711-N505_S50_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L001_R2_001.fastq.gz
12BME10-254,bowdoin_me,-69.96,44,N711-N505_S50_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L002_R1_001.fastq.gz
12BME10-254,bowdoin_me,-69.96,44,N711-N505_S50_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L002_R2_001.fastq.gz
12BME10-254,bowdoin_me,-69.96,44,N711-N505_S50_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L003_R1_001.fastq.gz
12BME10-254,bowdoin_me,-69.96,44,N711-N505_S50_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L003_R2_001.fastq.gz
12BME10-254,bowdoin_me,-69.96,44,N711-N505_S50_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L004_R1_001.fastq.gz
12BME10-254,bowdoin_me,-69.96,44,N711-N505_S50_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L004_R2_001.fastq.gz
12BME10-129,bowdoin_me,-69.96,44,N712-N505_S51_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N505_S51_L001_R1_001.fastq.gz
12BME10-129,bowdoin_me,-69.96,44,N712-N505_S51_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N505_S51_L001_R2_001.fastq.gz
12BME10-129,bowdoin_me,-69.96,44,N712-N505_S51_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N505_S51_L002_R1_001.fastq.gz
12BME10-129,bowdoin_me,-69.96,44,N712-N505_S51_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N505_S51_L002_R2_001.fastq.gz
12BME10-129,bowdoin_me,-69.96,44,N712-N505_S51_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N505_S51_L003_R1_001.fastq.gz
12BME10-129,bowdoin_me,-69.96,44,N712-N505_S51_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N505_S51_L003_R2_001.fastq.gz
12BME10-129,bowdoin_me,-69.96,44,N712-N505_S51_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N505_S51_L004_R1_001.fastq.gz
12BME10-129,bowdoin_me,-69.96,44,N712-N505_S51_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N712-N505_S51_L004_R2_001.fastq.gz
12BME10-243,bowdoin_me,-69.96,44,N701-N506_S52_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L001_R1_001.fastq.gz
12BME10-243,bowdoin_me,-69.96,44,N701-N506_S52_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L001_R2_001.fastq.gz
12BME10-243,bowdoin_me,-69.96,44,N701-N506_S52_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L002_R1_001.fastq.gz
12BME10-243,bowdoin_me,-69.96,44,N701-N506_S52_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L002_R2_001.fastq.gz
12BME10-243,bowdoin_me,-69.96,44,N701-N506_S52_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L003_R1_001.fastq.gz
12BME10-243,bowdoin_me,-69.96,44,N701-N506_S52_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L003_R2_001.fastq.gz
12BME10-243,bowdoin_me,-69.96,44,N701-N506_S52_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L004_R1_001.fastq.gz
12BME10-243,bowdoin_me,-69.96,44,N701-N506_S52_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L004_R2_001.fastq.gz
12BME10-218,bowdoin_me,-69.96,44,N703-N506_S53_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N506_S53_L001_R1_001.fastq.gz
12BME10-218,bowdoin_me,-69.96,44,N703-N506_S53_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N506_S53_L001_R2_001.fastq.gz
12BME10-218,bowdoin_me,-69.96,44,N703-N506_S53_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N506_S53_L002_R1_001.fastq.gz
12BME10-218,bowdoin_me,-69.96,44,N703-N506_S53_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N506_S53_L002_R2_001.fastq.gz
12BME10-218,bowdoin_me,-69.96,44,N703-N506_S53_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N506_S53_L003_R1_001.fastq.gz
12BME10-218,bowdoin_me,-69.96,44,N703-N506_S53_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N506_S53_L003_R2_001.fastq.gz
12BME10-218,bowdoin_me,-69.96,44,N703-N506_S53_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N506_S53_L004_R1_001.fastq.gz
12BME10-218,bowdoin_me,-69.96,44,N703-N506_S53_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N506_S53_L004_R2_001.fastq.gz
12BME10-122,bowdoin_me,-69.96,44,N705-N506_S55_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N506_S55_L001_R1_001.fastq.gz
12BME10-122,bowdoin_me,-69.96,44,N705-N506_S55_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N506_S55_L001_R2_001.fastq.gz
12BME10-122,bowdoin_me,-69.96,44,N705-N506_S55_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N506_S55_L002_R1_001.fastq.gz
12BME10-122,bowdoin_me,-69.96,44,N705-N506_S55_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N506_S55_L002_R2_001.fastq.gz
12BME10-122,bowdoin_me,-69.96,44,N705-N506_S55_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N506_S55_L003_R1_001.fastq.gz
12BME10-122,bowdoin_me,-69.96,44,N705-N506_S55_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N506_S55_L003_R2_001.fastq.gz
12BME10-122,bowdoin_me,-69.96,44,N705-N506_S55_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N506_S55_L004_R1_001.fastq.gz
12BME10-122,bowdoin_me,-69.96,44,N705-N506_S55_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N506_S55_L004_R2_001.fastq.gz
12BME10-30,bowdoin_me,-69.96,44,N706-N506_S56_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N506_S56_L001_R1_001.fastq.gz
12BME10-30,bowdoin_me,-69.96,44,N706-N506_S56_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N506_S56_L001_R2_001.fastq.gz
12BME10-30,bowdoin_me,-69.96,44,N706-N506_S56_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N506_S56_L002_R1_001.fastq.gz
12BME10-30,bowdoin_me,-69.96,44,N706-N506_S56_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N506_S56_L002_R2_001.fastq.gz
12BME10-30,bowdoin_me,-69.96,44,N706-N506_S56_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N506_S56_L003_R1_001.fastq.gz
12BME10-30,bowdoin_me,-69.96,44,N706-N506_S56_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N506_S56_L003_R2_001.fastq.gz
12BME10-30,bowdoin_me,-69.96,44,N706-N506_S56_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N506_S56_L004_R1_001.fastq.gz
12BME10-30,bowdoin_me,-69.96,44,N706-N506_S56_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N506_S56_L004_R2_001.fastq.gz
12BME10-234,bowdoin_me,-69.96,44,N710-N506_S60_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N506_S60_L001_R1_001.fastq.gz
12BME10-234,bowdoin_me,-69.96,44,N710-N506_S60_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N506_S60_L001_R2_001.fastq.gz
12BME10-234,bowdoin_me,-69.96,44,N710-N506_S60_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N506_S60_L002_R1_001.fastq.gz
12BME10-234,bowdoin_me,-69.96,44,N710-N506_S60_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N506_S60_L002_R2_001.fastq.gz
12BME10-234,bowdoin_me,-69.96,44,N710-N506_S60_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N506_S60_L003_R1_001.fastq.gz
12BME10-234,bowdoin_me,-69.96,44,N710-N506_S60_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N506_S60_L003_R2_001.fastq.gz
12BME10-234,bowdoin_me,-69.96,44,N710-N506_S60_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N506_S60_L004_R1_001.fastq.gz
12BME10-234,bowdoin_me,-69.96,44,N710-N506_S60_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N506_S60_L004_R2_001.fastq.gz
12BME10-139,bowdoin_me,-69.96,44,N711-N506_S61_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N506_S61_L001_R1_001.fastq.gz
12BME10-139,bowdoin_me,-69.96,44,N711-N506_S61_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N506_S61_L001_R2_001.fastq.gz
12BME10-139,bowdoin_me,-69.96,44,N711-N506_S61_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N506_S61_L002_R1_001.fastq.gz
